Filename,Particip_ID,Pgph,DefaultLang,CS_cond,Region,nsyll,duration,speechrate,List,Dom_lang,Eng_sprint,Span_sprint,Dom_Sprint,Nondom_Sprint,BLI_Score,Eng_AOA
b13_sop2_longestoverlap_ISI_1_test,b13,p2,Span,single,1,5,1.74,2.87,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_2_test,b13,p2,Span,single,2,2,0.62,3.23,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_3_test,b13,p2,Span,single,3,3,0.78,3.85,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_4_test,b13,p2,Span,single,4,9,2.22,4.05,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_5_test,b13,p2,Span,single,5,9,2.72,3.31,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_6_test,b13,p2,Span,single,6,7,2.26,3.1,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_7_test,b13,p2,Span,single,7,10,2.64,3.79,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_8_test,b13,p2,Span,single,8,3,0.98,3.06,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_9_test,b13,p2,Span,single,9,8,1.92,4.17,14,Eng,67,51,67,51,0.76119403,0
b13_sop2_longestoverlap_ISI_10_test,b13,p2,Span,single,10,3,1.1,2.73,14,Eng,67,51,67,51,0.76119403,0
b14r_sdp1_longestoverlap_ISI_0_test,b14r,p1,Span,mixed,0,7,2,3.5,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_1_test,b14r,p1,Span,mixed,1,6,1.96,3.06,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_2_test,b14r,p1,Span,mixed,2,4,1.28,3.12,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_3_test,b14r,p1,Span,mixed,3,8,1.72,4.65,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_4_test,b14r,p1,Span,mixed,4,7,1.7,4.12,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_5_test,b14r,p1,Span,mixed,5,10,2.7,3.7,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_6_test,b14r,p1,Span,mixed,6,10,3.38,2.96,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_7_test,b14r,p1,Span,mixed,7,3,0.64,4.69,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_9_test,b14r,p1,Span,mixed,9,6,1.7,3.53,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp1_longestoverlap_ISI_10_test,b14r,p1,Span,mixed,10,3,1.04,2.88,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_0_test,b14r,p1,Span,single,0,8,2.2,3.64,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_1_test,b14r,p1,Span,single,1,8,2.7,2.96,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_2_test,b14r,p1,Span,single,2,5,1.38,3.62,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_3_test,b14r,p1,Span,single,3,8,2.32,3.45,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_4_test,b14r,p1,Span,single,4,6,1.58,3.8,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_5_test,b14r,p1,Span,single,5,10,2.9,3.45,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_6_test,b14r,p1,Span,single,6,8,3.12,2.56,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_7_test,b14r,p1,Span,single,7,3,0.74,4.05,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_9_test,b14r,p1,Span,single,9,7,1.6,4.37,15,Eng,67,41,67,41,0.611940299,7
b14r_sop1_longestoverlap_ISI_10_test,b14r,p1,Span,single,10,3,1.08,2.78,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_0_test,b14r,p2,Span,mixed,0,5,2.08,2.4,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_1_test,b14r,p2,Span,mixed,1,6,1.56,3.85,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_2_test,b14r,p2,Span,mixed,2,2,0.88,2.27,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_3_test,b14r,p2,Span,mixed,3,4,0.9,4.44,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_4_test,b14r,p2,Span,mixed,4,4,1.52,2.63,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_5_test,b14r,p2,Span,mixed,5,9,2.7,3.33,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_6_test,b14r,p2,Span,mixed,6,3,1.32,2.27,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_7_test,b14r,p2,Span,mixed,7,8,2.5,3.2,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_9_test,b14r,p2,Span,mixed,9,8,2.34,3.42,15,Eng,67,41,67,41,0.611940299,7
b14r_sdp2_longestoverlap_ISI_10_test,b14r,p2,Span,mixed,10,7,2.4,2.92,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_0_test,b14r,p2,Span,single,0,8,2.68,2.98,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_1_test,b14r,p2,Span,single,1,5,1.74,2.87,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_2_test,b14r,p2,Span,single,2,4,0.96,4.17,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_3_test,b14r,p2,Span,single,3,4,1.04,3.85,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_4_test,b14r,p2,Span,single,4,7,2.78,2.52,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_5_test,b14r,p2,Span,single,5,9,2.38,3.78,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_6_test,b14r,p2,Span,single,6,4,1.84,2.17,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_7_test,b14r,p2,Span,single,7,10,2.66,3.76,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_9_test,b14r,p2,Span,single,9,7,2.1,3.33,15,Eng,67,41,67,41,0.611940299,7
b14r_sop2_longestoverlap_ISI_10_test,b14r,p2,Span,single,10,5,1.4,3.57,15,Eng,67,41,67,41,0.611940299,7
b15_sdp1_longestoverlap_ISI_0_test,b15,p1,Span,mixed,0,8,1.7,4.71,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_1_test,b15,p1,Span,mixed,1,6,1.38,4.35,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_2_test,b15,p1,Span,mixed,2,15,2.84,5.28,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_3_test,b15,p1,Span,mixed,3,7,1.72,4.07,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_5_test,b15,p1,Span,mixed,5,24,5.3,4.53,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_6_test,b15,p1,Span,mixed,6,4,1.24,3.23,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_7_test,b15,p1,Span,mixed,7,4,1.04,3.85,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_8_test,b15,p1,Span,mixed,8,13,2.96,4.39,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_9_test,b15,p1,Span,mixed,9,3,1.12,2.68,16,Eng,63,37,63,37,0.587301587,5
b15_sdp1_longestoverlap_ISI_10_test,b15,p1,Span,mixed,10,8,2.32,3.45,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_0_test,b15,p1,Span,single,0,9,1.96,4.59,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_1_test,b15,p1,Span,single,1,6,1.86,3.23,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_2_test,b15,p1,Span,single,2,13,2.88,4.51,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_3_test,b15,p1,Span,single,3,8,1.68,4.76,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_5_test,b15,p1,Span,single,5,23,4.76,4.83,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_6_test,b15,p1,Span,single,6,5,1.18,4.24,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_7_test,b15,p1,Span,single,7,2,0.74,2.7,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_8_test,b15,p1,Span,single,8,11,3.02,3.64,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_9_test,b15,p1,Span,single,9,6,1.3,4.61,16,Eng,63,37,63,37,0.587301587,5
b15_sop1_longestoverlap_ISI_10_test,b15,p1,Span,single,10,6,1.54,3.9,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_0_test,b15,p2,Span,mixed,0,10,2.6,3.85,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_1_test,b15,p2,Span,mixed,1,11,2.56,4.3,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_2_test,b15,p2,Span,mixed,2,3,0.76,3.95,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_3_test,b15,p2,Span,mixed,3,4,1.2,3.33,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_4_test,b15,p2,Span,mixed,4,3,1.18,2.54,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_5_test,b15,p2,Span,mixed,5,7,1.38,5.07,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_6_test,b15,p2,Span,mixed,6,11,2.74,4.01,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_7_test,b15,p2,Span,mixed,7,22,5.06,4.35,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_8_test,b15,p2,Span,mixed,8,3,0.9,3.33,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_9_test,b15,p2,Span,mixed,9,12,3.58,3.35,16,Eng,63,37,63,37,0.587301587,5
b15_sdp2_longestoverlap_ISI_10_test,b15,p2,Span,mixed,10,7,1.54,4.55,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_0_test,b15,p2,Span,single,0,11,3.32,3.31,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_1_test,b15,p2,Span,single,1,10,2.48,4.03,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_2_test,b15,p2,Span,single,2,2,0.7,2.86,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_3_test,b15,p2,Span,single,3,4,1.36,2.94,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_4_test,b15,p2,Span,single,4,3,0.82,3.66,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_5_test,b15,p2,Span,single,5,7,1.52,4.6,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_6_test,b15,p2,Span,single,6,12,3.04,3.95,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_7_test,b15,p2,Span,single,7,18,4.54,3.96,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_8_test,b15,p2,Span,single,8,5,1.22,4.1,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_9_test,b15,p2,Span,single,9,15,3.28,4.57,16,Eng,63,37,63,37,0.587301587,5
b15_sop2_longestoverlap_ISI_10_test,b15,p2,Span,single,10,7,1.66,4.22,16,Eng,63,37,63,37,0.587301587,5
b16rrr_sdp1_longestoverlap_ISI_0_test,b16rrr,p1,Span,mixed,0,4,1.24,3.23,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_1_test,b16rrr,p1,Span,mixed,1,3,1.4,2.14,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_2_test,b16rrr,p1,Span,mixed,2,7,1.64,4.27,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_3_test,b16rrr,p1,Span,mixed,3,13,3.1,4.19,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_4_test,b16rrr,p1,Span,mixed,4,7,1.7,4.12,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_5_test,b16rrr,p1,Span,mixed,5,7,2.74,2.55,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_6_test,b16rrr,p1,Span,mixed,6,7,2.52,2.78,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_8_test,b16rrr,p1,Span,mixed,8,12,3.74,3.21,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp1_longestoverlap_ISI_9_test,b16rrr,p1,Span,mixed,9,4,1.22,3.28,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_0_test,b16rrr,p1,Span,single,0,4,1.14,3.51,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_1_test,b16rrr,p1,Span,single,1,5,1.46,3.42,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_2_test,b16rrr,p1,Span,single,2,5,1.96,2.55,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_3_test,b16rrr,p1,Span,single,3,10,4.08,2.45,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_4_test,b16rrr,p1,Span,single,4,5,2.24,2.23,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_5_test,b16rrr,p1,Span,single,5,10,3.42,2.92,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_6_test,b16rrr,p1,Span,single,6,11,3.12,3.53,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_8_test,b16rrr,p1,Span,single,8,14,3.42,4.09,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop1_longestoverlap_ISI_9_test,b16rrr,p1,Span,single,9,4,1,4,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_0_test,b16rrr,p2,Span,mixed,0,12,3.26,3.68,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_1_test,b16rrr,p2,Span,mixed,1,7,2.46,2.84,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_4_test,b16rrr,p2,Span,mixed,4,7,1.96,3.57,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_5_test,b16rrr,p2,Span,mixed,5,9,2.52,3.57,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_6_test,b16rrr,p2,Span,mixed,6,9,1.72,5.23,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_7_test,b16rrr,p2,Span,mixed,7,5,2.08,2.4,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_9_test,b16rrr,p2,Span,mixed,9,10,2.46,4.06,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sdp2_longestoverlap_ISI_10_test,b16rrr,p2,Span,mixed,10,4,0.92,4.35,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_0_test,b16rrr,p2,Span,single,0,11,3.02,3.64,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_1_test,b16rrr,p2,Span,single,1,10,2.98,3.36,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_4_test,b16rrr,p2,Span,single,4,7,2.48,2.82,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_5_test,b16rrr,p2,Span,single,5,7,2.24,3.12,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_6_test,b16rrr,p2,Span,single,6,8,2,4,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_7_test,b16rrr,p2,Span,single,7,8,2.24,3.57,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_9_test,b16rrr,p2,Span,single,9,8,2.9,2.76,17,Eng,67,40,67,40,0.597014925,4
b16rrr_sop2_longestoverlap_ISI_10_test,b16rrr,p2,Span,single,10,5,1.28,3.91,17,Eng,67,40,67,40,0.597014925,4
b17_sdp1_longestoverlap_ISI_0_test,b17,p1,Span,mixed,0,15,3.2,4.69,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_1_test,b17,p1,Span,mixed,1,11,2.34,4.7,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_2_test,b17,p1,Span,mixed,2,11,2.36,4.66,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_3_test,b17,p1,Span,mixed,3,10,1.98,5.05,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_4_test,b17,p1,Span,mixed,4,6,1.52,3.95,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_5_test,b17,p1,Span,mixed,5,11,2.36,4.66,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_6_test,b17,p1,Span,mixed,6,4,1.1,3.64,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_7_test,b17,p1,Span,mixed,7,3,0.96,3.12,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_8_test,b17,p1,Span,mixed,8,8,1.72,4.65,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_9_test,b17,p1,Span,mixed,9,9,2.12,4.24,2,Eng,61,51,61,51,0.836065574,6
b17_sdp1_longestoverlap_ISI_10_test,b17,p1,Span,mixed,10,12,2.58,4.65,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_0_test,b17,p1,Span,single,0,13,3.32,3.91,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_1_test,b17,p1,Span,single,1,10,2.12,4.72,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_2_test,b17,p1,Span,single,2,8,2.04,3.92,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_3_test,b17,p1,Span,single,3,9,2.08,4.33,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_4_test,b17,p1,Span,single,4,6,1.28,4.69,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_5_test,b17,p1,Span,single,5,8,2.1,3.81,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_6_test,b17,p1,Span,single,6,4,1.16,3.45,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_7_test,b17,p1,Span,single,7,3,0.92,3.26,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_8_test,b17,p1,Span,single,8,8,1.54,5.19,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_9_test,b17,p1,Span,single,9,8,2.46,3.25,2,Eng,61,51,61,51,0.836065574,6
b17_sop1_longestoverlap_ISI_10_test,b17,p1,Span,single,10,10,2.56,3.91,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_0_test,b17,p2,Span,mixed,0,14,3.66,3.82,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_1_test,b17,p2,Span,mixed,1,4,1.06,3.77,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_3_test,b17,p2,Span,mixed,3,3,0.78,3.84,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_4_test,b17,p2,Span,mixed,4,12,2.98,4.03,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_5_test,b17,p2,Span,mixed,5,11,2.74,4.01,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_6_test,b17,p2,Span,mixed,6,10,2.08,4.81,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_7_test,b17,p2,Span,mixed,7,10,2.56,3.91,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_8_test,b17,p2,Span,mixed,8,4,0.9,4.44,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_9_test,b17,p2,Span,mixed,9,11,2.66,4.13,2,Eng,61,51,61,51,0.836065574,6
b17_sdp2_longestoverlap_ISI_10_test,b17,p2,Span,mixed,10,6,1.46,4.11,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_0_test,b17,p2,Span,single,0,14,3.5,4,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_1_test,b17,p2,Span,single,1,5,1.36,3.68,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_3_test,b17,p2,Span,single,3,4,0.8,5,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_4_test,b17,p2,Span,single,4,13,2.36,5.51,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_5_test,b17,p2,Span,single,5,14,3.02,4.63,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_6_test,b17,p2,Span,single,6,11,1.9,5.79,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_7_test,b17,p2,Span,single,7,10,2.14,4.67,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_8_test,b17,p2,Span,single,8,3,0.74,4.05,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_9_test,b17,p2,Span,single,9,11,2.54,4.33,2,Eng,61,51,61,51,0.836065574,6
b17_sop2_longestoverlap_ISI_10_test,b17,p2,Span,single,10,5,1.36,3.68,2,Eng,61,51,61,51,0.836065574,6
b18_sdp1_longestoverlap_ISI_0_test,b18,p1,Span,mixed,0,11,2.74,4.01,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_1_test,b18,p1,Span,mixed,1,6,1.84,3.26,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_2_test,b18,p1,Span,mixed,2,15,4.64,3.23,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_3_test,b18,p1,Span,mixed,3,6,1.8,3.33,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_5_test,b18,p1,Span,mixed,5,9,2.4,3.75,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_6_test,b18,p1,Span,mixed,6,4,1.86,2.15,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_7_test,b18,p1,Span,mixed,7,6,2.44,2.46,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_8_test,b18,p1,Span,mixed,8,3,0.84,3.57,3,Eng,63,29,63,29,0.46031746,3
b18_sdp1_longestoverlap_ISI_9_test,b18,p1,Span,mixed,9,3,1.26,2.38,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_0_test,b18,p1,Span,single,0,12,2.46,4.88,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_1_test,b18,p1,Span,single,1,3,1.3,2.31,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_2_test,b18,p1,Span,single,2,16,3.92,4.08,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_3_test,b18,p1,Span,single,3,9,2.06,4.37,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_5_test,b18,p1,Span,single,5,8,2.5,3.2,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_6_test,b18,p1,Span,single,6,7,2.06,3.4,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_7_test,b18,p1,Span,single,7,6,2.06,2.91,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_8_test,b18,p1,Span,single,8,5,0.96,5.21,3,Eng,63,29,63,29,0.46031746,3
b18_sop1_longestoverlap_ISI_9_test,b18,p1,Span,single,9,4,1.1,3.64,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_0_test,b18,p2,Span,mixed,0,10,2.54,3.94,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_1_test,b18,p2,Span,mixed,1,11,3.08,3.57,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_2_test,b18,p2,Span,mixed,2,3,0.88,3.41,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_3_test,b18,p2,Span,mixed,3,4,1.38,2.9,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_4_test,b18,p2,Span,mixed,4,5,1.8,2.78,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_5_test,b18,p2,Span,mixed,5,12,3.04,3.95,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_6_test,b18,p2,Span,mixed,6,2,1.18,1.69,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_7_test,b18,p2,Span,mixed,7,17,3.98,4.27,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_9_test,b18,p2,Span,mixed,9,5,1.72,2.91,3,Eng,63,29,63,29,0.46031746,3
b18_sdp2_longestoverlap_ISI_10_test,b18,p2,Span,mixed,10,7,1.58,4.43,3,Eng,63,29,63,29,0.46031746,3
b18_sop2_longestoverlap_ISI_0_test,b18,p2,Span,single,0,8,2,4,3,Eng,63,29,63,29,0.46031746,3
b18_sop2_longestoverlap_ISI_1_test,b18,p2,Span,single,1,8,2.64,3.03,3,Eng,63,29,63,29,0.46031746,3
b18_sop2_longestoverlap_ISI_2_test,b18,p2,Span,single,2,2,0.8,2.5,3,Eng,63,29,63,29,0.46031746,3
